Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_17_169,VPWR,li1,80.2700,49.2660,1.799979
TAP_TAPCELL_ROW_17_168,VPWR,li1,54.5100,49.2660,1.799982
TAP_TAPCELL_ROW_17_167,VPWR,li1,28.7500,49.2660,1.799989
TAP_TAPCELL_ROW_16_166,VPWR,li1,144.6700,48.6530,1.799981
TAP_TAPCELL_ROW_16_165,VPWR,li1,118.9100,48.6530,1.799975
TAP_TAPCELL_ROW_16_164,VPWR,li1,93.1500,48.6530,1.799981
TAP_TAPCELL_ROW_16_163,VPWR,li1,67.3900,48.6530,1.799977
TAP_TAPCELL_ROW_16_162,VPWR,li1,41.6300,48.6530,1.799984
TAP_TAPCELL_ROW_16_161,VPWR,li1,15.8700,48.6530,1.799995
TAP_TAPCELL_ROW_15_160,VPWR,li1,131.7900,43.8260,1.799951
TAP_TAPCELL_ROW_15_159,VPWR,li1,106.0300,43.8260,1.799959
TAP_TAPCELL_ROW_15_158,VPWR,li1,80.2700,43.8260,1.799971
TAP_TAPCELL_ROW_15_157,VPWR,li1,54.5100,43.8260,1.799988
TAP_TAPCELL_ROW_15_156,VPWR,li1,28.7500,43.8260,1.799992
TAP_TAPCELL_ROW_14_155,VPWR,li1,144.6700,43.2130,1.799950
TAP_TAPCELL_ROW_14_154,VPWR,li1,118.9100,43.2130,1.799953
TAP_TAPCELL_ROW_14_153,VPWR,li1,93.1500,43.2130,1.799961
TAP_TAPCELL_ROW_14_152,VPWR,li1,67.3900,43.2130,1.799980
TAP_TAPCELL_ROW_14_151,VPWR,li1,41.6300,43.2130,1.799988
TAP_TAPCELL_ROW_14_150,VPWR,li1,15.8700,43.2130,1.799996
TAP_TAPCELL_ROW_13_149,VPWR,li1,131.7900,38.3860,1.799989
TAP_TAPCELL_ROW_13_148,VPWR,li1,106.0300,38.3860,1.799985
TAP_TAPCELL_ROW_13_147,VPWR,li1,80.2700,38.3860,1.799972
TAP_TAPCELL_ROW_13_146,VPWR,li1,54.5100,38.3860,1.799989
TAP_TAPCELL_ROW_13_145,VPWR,li1,28.7500,38.3860,1.799995
TAP_TAPCELL_ROW_12_144,VPWR,li1,144.6700,37.7730,1.799985
TAP_TAPCELL_ROW_12_143,VPWR,li1,118.9100,37.7730,1.799987
TAP_TAPCELL_ROW_12_142,VPWR,li1,93.1500,37.7730,1.799984
TAP_TAPCELL_ROW_12_141,VPWR,li1,67.3900,37.7730,1.799975
TAP_TAPCELL_ROW_12_140,VPWR,li1,41.6300,37.7730,1.799992
TAP_TAPCELL_ROW_12_139,VPWR,li1,15.8700,37.7730,1.799997
TAP_TAPCELL_ROW_11_138,VPWR,li1,131.7900,32.9460,1.799995
TAP_TAPCELL_ROW_11_137,VPWR,li1,106.0300,32.9460,1.799991
TAP_TAPCELL_ROW_11_136,VPWR,li1,80.2700,32.9460,1.799987
TAP_TAPCELL_ROW_11_135,VPWR,li1,54.5100,32.9460,1.799992
TAP_TAPCELL_ROW_11_134,VPWR,li1,28.7500,32.9460,1.799995
TAP_TAPCELL_ROW_10_133,VPWR,li1,144.6700,32.3330,1.799997
TAP_TAPCELL_ROW_10_132,VPWR,li1,118.9100,32.3330,1.799992
TAP_TAPCELL_ROW_10_131,VPWR,li1,93.1500,32.3330,1.799992
TAP_TAPCELL_ROW_10_130,VPWR,li1,67.3900,32.3330,1.799988
TAP_TAPCELL_ROW_10_129,VPWR,li1,41.6300,32.3330,1.799992
TAP_TAPCELL_ROW_10_128,VPWR,li1,15.8700,32.3330,1.799997
TAP_TAPCELL_ROW_9_127,VPWR,li1,131.7900,27.5060,1.799995
TAP_TAPCELL_ROW_9_126,VPWR,li1,106.0300,27.5060,1.799992
TAP_TAPCELL_ROW_9_125,VPWR,li1,80.2700,27.5060,1.799987
TAP_TAPCELL_ROW_9_124,VPWR,li1,54.5100,27.5060,1.799994
TAP_TAPCELL_ROW_9_123,VPWR,li1,28.7500,27.5060,1.799997
TAP_TAPCELL_ROW_8_122,VPWR,li1,144.6700,26.8930,1.799993
TAP_TAPCELL_ROW_8_121,VPWR,li1,118.9100,26.8930,1.799994
TAP_TAPCELL_ROW_8_120,VPWR,li1,93.1500,26.8930,1.799991
TAP_TAPCELL_ROW_8_119,VPWR,li1,67.3900,26.8930,1.799990
TAP_TAPCELL_ROW_8_118,VPWR,li1,41.6300,26.8930,1.799996
TAP_TAPCELL_ROW_8_117,VPWR,li1,15.8700,26.8930,1.799999
TAP_TAPCELL_ROW_7_116,VPWR,li1,131.7900,22.0660,1.800000
TAP_TAPCELL_ROW_7_115,VPWR,li1,106.0300,22.0660,1.800000
TAP_TAPCELL_ROW_7_114,VPWR,li1,80.2700,22.0660,1.800000
TAP_TAPCELL_ROW_7_113,VPWR,li1,54.5100,22.0660,1.800000
TAP_TAPCELL_ROW_7_112,VPWR,li1,28.7500,22.0660,1.800000
TAP_TAPCELL_ROW_6_111,VPWR,li1,144.6700,21.4530,1.800000
TAP_TAPCELL_ROW_6_110,VPWR,li1,118.9100,21.4530,1.800000
TAP_TAPCELL_ROW_6_109,VPWR,li1,93.1500,21.4530,1.800000
TAP_TAPCELL_ROW_6_108,VPWR,li1,67.3900,21.4530,1.800000
TAP_TAPCELL_ROW_6_107,VPWR,li1,41.6300,21.4530,1.800000
TAP_TAPCELL_ROW_6_106,VPWR,li1,15.8700,21.4530,1.800000
TAP_TAPCELL_ROW_5_105,VPWR,li1,131.7900,16.6260,1.800000
TAP_TAPCELL_ROW_5_104,VPWR,li1,106.0300,16.6260,1.800000
TAP_TAPCELL_ROW_5_103,VPWR,li1,80.2700,16.6260,1.800000
TAP_TAPCELL_ROW_5_102,VPWR,li1,54.5100,16.6260,1.800000
TAP_TAPCELL_ROW_5_101,VPWR,li1,28.7500,16.6260,1.800000
TAP_TAPCELL_ROW_4_100,VPWR,li1,144.6700,16.0130,1.800000
TAP_TAPCELL_ROW_4_99,VPWR,li1,118.9100,16.0130,1.800000
TAP_TAPCELL_ROW_4_98,VPWR,li1,93.1500,16.0130,1.800000
TAP_TAPCELL_ROW_4_97,VPWR,li1,67.3900,16.0130,1.800000
TAP_TAPCELL_ROW_4_96,VPWR,li1,41.6300,16.0130,1.800000
TAP_TAPCELL_ROW_4_95,VPWR,li1,15.8700,16.0130,1.800000
TAP_TAPCELL_ROW_3_94,VPWR,li1,131.7900,11.1860,1.800000
TAP_TAPCELL_ROW_3_93,VPWR,li1,106.0300,11.1860,1.800000
TAP_TAPCELL_ROW_3_92,VPWR,li1,80.2700,11.1860,1.800000
TAP_TAPCELL_ROW_3_91,VPWR,li1,54.5100,11.1860,1.800000
TAP_TAPCELL_ROW_3_90,VPWR,li1,28.7500,11.1860,1.800000
TAP_TAPCELL_ROW_2_89,VPWR,li1,144.6700,10.5730,1.800000
TAP_TAPCELL_ROW_2_88,VPWR,li1,118.9100,10.5730,1.800000
TAP_TAPCELL_ROW_2_87,VPWR,li1,93.1500,10.5730,1.800000
TAP_TAPCELL_ROW_2_86,VPWR,li1,67.3900,10.5730,1.800000
TAP_TAPCELL_ROW_2_85,VPWR,li1,41.6300,10.5730,1.800000
TAP_TAPCELL_ROW_2_84,VPWR,li1,15.8700,10.5730,1.800000
TAP_TAPCELL_ROW_1_83,VPWR,li1,131.7900,5.7460,1.800000
TAP_TAPCELL_ROW_1_82,VPWR,li1,106.0300,5.7460,1.800000
TAP_TAPCELL_ROW_1_81,VPWR,li1,80.2700,5.7460,1.800000
TAP_TAPCELL_ROW_1_80,VPWR,li1,54.5100,5.7460,1.800000
TAP_TAPCELL_ROW_1_79,VPWR,li1,28.7500,5.7460,1.800000
TAP_TAPCELL_ROW_0_78,VPWR,li1,144.6700,5.1330,1.800000
TAP_TAPCELL_ROW_0_77,VPWR,li1,131.7900,5.1330,1.800000
TAP_TAPCELL_ROW_0_76,VPWR,li1,118.9100,5.1330,1.800000
TAP_TAPCELL_ROW_0_75,VPWR,li1,106.0300,5.1330,1.800000
TAP_TAPCELL_ROW_0_74,VPWR,li1,93.1500,5.1330,1.800000
TAP_TAPCELL_ROW_0_73,VPWR,li1,80.2700,5.1330,1.800000
TAP_TAPCELL_ROW_0_72,VPWR,li1,67.3900,5.1330,1.800000
TAP_TAPCELL_ROW_0_71,VPWR,li1,54.5100,5.1330,1.800000
TAP_TAPCELL_ROW_0_70,VPWR,li1,41.6300,5.1330,1.800000
TAP_TAPCELL_ROW_0_69,VPWR,li1,28.7500,5.1330,1.800000
TAP_TAPCELL_ROW_0_68,VPWR,li1,15.8700,5.1330,1.800000
PHY_EDGE_ROW_33_Left_67,VPWR,li1,3.4500,92.4800,1.800000
PHY_EDGE_ROW_32_Left_66,VPWR,li1,3.4500,92.4800,1.800000
PHY_EDGE_ROW_31_Left_65,VPWR,li1,3.4500,87.0400,1.800000
PHY_EDGE_ROW_30_Left_64,VPWR,li1,3.4500,87.0400,1.800000
PHY_EDGE_ROW_29_Left_63,VPWR,li1,3.4500,81.6000,1.800000
PHY_EDGE_ROW_28_Left_62,VPWR,li1,3.4500,81.6000,1.800000
PHY_EDGE_ROW_27_Left_61,VPWR,li1,3.4500,76.1600,1.800000
PHY_EDGE_ROW_26_Left_60,VPWR,li1,3.4500,76.1600,1.800000
PHY_EDGE_ROW_25_Left_59,VPWR,li1,3.4500,70.7200,1.800000
PHY_EDGE_ROW_24_Left_58,VPWR,li1,3.4500,70.7200,1.800000
PHY_EDGE_ROW_23_Left_57,VPWR,li1,3.4500,65.2800,1.800000
PHY_EDGE_ROW_22_Left_56,VPWR,li1,3.4500,65.2800,1.800000
PHY_EDGE_ROW_21_Left_55,VPWR,li1,3.4500,59.8400,1.800000
PHY_EDGE_ROW_20_Left_54,VPWR,li1,3.4500,59.8400,1.800000
PHY_EDGE_ROW_19_Left_53,VPWR,li1,3.4500,54.4000,1.799998
PHY_EDGE_ROW_18_Left_52,VPWR,li1,3.4500,54.4000,1.799998
PHY_EDGE_ROW_17_Left_51,VPWR,li1,3.4500,48.9600,1.799995
PHY_EDGE_ROW_16_Left_50,VPWR,li1,3.4500,48.9600,1.799995
PHY_EDGE_ROW_15_Left_49,VPWR,li1,3.4500,43.5200,1.799996
PHY_EDGE_ROW_14_Left_48,VPWR,li1,3.4500,43.5200,1.799996
PHY_EDGE_ROW_13_Left_47,VPWR,li1,3.4500,38.0800,1.799997
PHY_EDGE_ROW_12_Left_46,VPWR,li1,3.4500,38.0800,1.799997
PHY_EDGE_ROW_11_Left_45,VPWR,li1,3.4500,32.6400,1.799997
PHY_EDGE_ROW_10_Left_44,VPWR,li1,3.4500,32.6400,1.799997
PHY_EDGE_ROW_9_Left_43,VPWR,li1,3.4500,27.2000,1.799999
PHY_EDGE_ROW_8_Left_42,VPWR,li1,3.4500,27.2000,1.799999
PHY_EDGE_ROW_7_Left_41,VPWR,li1,3.4500,21.7600,1.800000
PHY_EDGE_ROW_6_Left_40,VPWR,li1,3.4500,21.7600,1.800000
PHY_EDGE_ROW_5_Left_39,VPWR,li1,3.4500,16.3200,1.800000
PHY_EDGE_ROW_4_Left_38,VPWR,li1,3.4500,16.3200,1.800000
PHY_EDGE_ROW_3_Left_37,VPWR,li1,3.4500,10.8800,1.800000
PHY_EDGE_ROW_2_Left_36,VPWR,li1,3.4500,10.8800,1.800000
PHY_EDGE_ROW_1_Left_35,VPWR,li1,3.4500,5.4400,1.800000
PHY_EDGE_ROW_0_Left_34,VPWR,li1,3.4500,5.4400,1.800000
PHY_EDGE_ROW_33_Right_33,VPWR,li1,156.1700,92.4800,1.800000
PHY_EDGE_ROW_32_Right_32,VPWR,li1,156.1700,92.4800,1.800000
PHY_EDGE_ROW_31_Right_31,VPWR,li1,156.1700,87.0400,1.800000
PHY_EDGE_ROW_30_Right_30,VPWR,li1,156.1700,87.0400,1.800000
PHY_EDGE_ROW_29_Right_29,VPWR,li1,156.1700,81.6000,1.800000
PHY_EDGE_ROW_28_Right_28,VPWR,li1,156.1700,81.6000,1.800000
PHY_EDGE_ROW_27_Right_27,VPWR,li1,156.1700,76.1600,1.800000
PHY_EDGE_ROW_26_Right_26,VPWR,li1,156.1700,76.1600,1.800000
PHY_EDGE_ROW_25_Right_25,VPWR,li1,156.1700,70.7200,1.800000
PHY_EDGE_ROW_24_Right_24,VPWR,li1,156.1700,70.7200,1.800000
PHY_EDGE_ROW_23_Right_23,VPWR,li1,156.1700,65.2800,1.800000
PHY_EDGE_ROW_22_Right_22,VPWR,li1,156.1700,65.2800,1.800000
PHY_EDGE_ROW_21_Right_21,VPWR,li1,156.1700,59.8400,1.799999
PHY_EDGE_ROW_20_Right_20,VPWR,li1,156.1700,59.8400,1.799999
PHY_EDGE_ROW_19_Right_19,VPWR,li1,156.1700,54.4000,1.799995
PHY_EDGE_ROW_18_Right_18,VPWR,li1,156.1700,54.4000,1.799995
PHY_EDGE_ROW_17_Right_17,VPWR,li1,156.1700,48.9600,1.799978
PHY_EDGE_ROW_16_Right_16,VPWR,li1,156.1700,48.9600,1.799978
PHY_EDGE_ROW_15_Right_15,VPWR,li1,156.1700,43.5200,1.799947
PHY_EDGE_ROW_14_Right_14,VPWR,li1,156.1700,43.5200,1.799947
PHY_EDGE_ROW_13_Right_13,VPWR,li1,156.1700,38.0800,1.799982
PHY_EDGE_ROW_12_Right_12,VPWR,li1,156.1700,38.0800,1.799982
PHY_EDGE_ROW_11_Right_11,VPWR,li1,156.1700,32.6400,1.799997
PHY_EDGE_ROW_10_Right_10,VPWR,li1,156.1700,32.6400,1.799997
PHY_EDGE_ROW_9_Right_9,VPWR,li1,156.1700,27.2000,1.799993
PHY_EDGE_ROW_8_Right_8,VPWR,li1,156.1700,27.2000,1.799993
PHY_EDGE_ROW_7_Right_7,VPWR,li1,156.1700,21.7600,1.800000
PHY_EDGE_ROW_6_Right_6,VPWR,li1,156.1700,21.7600,1.800000
PHY_EDGE_ROW_5_Right_5,VPWR,li1,156.1700,16.3200,1.800000
PHY_EDGE_ROW_4_Right_4,VPWR,li1,156.1700,16.3200,1.800000
PHY_EDGE_ROW_3_Right_3,VPWR,li1,156.1700,10.8800,1.800000
PHY_EDGE_ROW_2_Right_2,VPWR,li1,156.1700,10.8800,1.800000
PHY_EDGE_ROW_1_Right_1,VPWR,li1,156.1700,5.4400,1.800000
PHY_EDGE_ROW_0_Right_0,VPWR,li1,156.1700,5.4400,1.800000
_356_,VPWR,li1,149.9600,32.6400,1.799997
_340_,VPWR,li1,144.4400,27.2000,1.799993
_339_,VPWR,li1,38.6400,48.9600,1.799985
_338_,VPWR,li1,49.4500,48.9600,1.799982
_337_,VPWR,li1,72.2200,54.4000,1.799985
_336_,VPWR,li1,90.8500,54.4000,1.799987
_335_,VPWR,li1,88.3200,54.4000,1.799986
_334_,VPWR,li1,150.1900,54.4000,1.799995
_333_,VPWR,li1,150.1900,48.9600,1.799978
_332_,VPWR,li1,149.7300,43.5200,1.799947
_331_,VPWR,li1,150.1900,38.0800,1.799982
_330_,VPWR,li1,99.1300,27.2000,1.799991
_329_,VPWR,li1,79.3500,27.2000,1.799987
_328_,VPWR,li1,61.8700,27.2000,1.799991
_327_,VPWR,li1,35.1900,38.0800,1.799994
_326_,VPWR,li1,55.8900,54.4000,1.799991
_325_,VPWR,li1,39.7900,43.5200,1.799988
_324_,VPWR,li1,66.9300,54.4000,1.799986
_323_,VPWR,li1,111.0900,54.4000,1.799986
_322_,VPWR,li1,109.0200,59.8400,1.799996
_321_,VPWR,li1,103.2700,38.0800,1.799985
_320_,VPWR,li1,100.9700,32.6400,1.799991
_319_,VPWR,li1,80.5000,32.6400,1.799987
_318_,VPWR,li1,68.7700,32.6400,1.799988
_317_,VPWR,li1,46.6900,43.5200,1.799988
_316_,VPWR,li1,112.0100,54.4000,1.799986
_315_,VPWR,li1,110.8600,43.5200,1.799955
_314_,VPWR,li1,98.2100,43.5200,1.799968
_313_,VPWR,li1,97.9800,48.9600,1.799978
_312_,VPWR,li1,85.3300,38.0800,1.799976
_311_,VPWR,li1,61.1800,43.5200,1.799985
_310_,VPWR,li1,43.7000,32.6400,1.799991
_309_,VPWR,li1,140.3000,48.9600,1.799983
_308_,VPWR,li1,130.1800,48.9600,1.799982
_307_,VPWR,li1,134.5500,48.9600,1.799986
_306_,VPWR,li1,147.8900,54.4000,1.799995
_305_,VPWR,li1,139.6100,48.9600,1.799983
_304_,VPWR,li1,126.7300,48.9600,1.799981
_303_,VPWR,li1,126.0400,48.9600,1.799979
_302_,VPWR,li1,121.9000,48.9600,1.799977
_301_,VPWR,li1,135.0100,48.9600,1.799986
_300_,VPWR,li1,133.8600,38.0800,1.799990
_299_,VPWR,li1,139.3800,43.5200,1.799952
_298_,VPWR,li1,130.4100,54.4000,1.799993
_297_,VPWR,li1,134.0900,54.4000,1.799996
_296_,VPWR,li1,129.4900,48.9600,1.799982
_295_,VPWR,li1,132.7100,54.4000,1.799994
_294_,VPWR,li1,124.4300,48.9600,1.799979
_293_,VPWR,li1,142.8300,43.5200,1.799951
_292_,VPWR,li1,139.1500,38.0800,1.799989
_291_,VPWR,li1,141.2200,38.0800,1.799987
_290_,VPWR,li1,128.1100,43.5200,1.799951
_289_,VPWR,li1,121.9000,43.5200,1.799953
_288_,VPWR,li1,136.3900,38.0800,1.799990
_287_,VPWR,li1,124.6600,43.5200,1.799952
_286_,VPWR,li1,118.6800,38.0800,1.799987
_285_,VPWR,li1,115.4600,38.0800,1.799986
_284_,VPWR,li1,149.7300,43.5200,1.799947
_283_,VPWR,li1,120.7500,43.5200,1.799953
_282_,VPWR,li1,117.3000,43.5200,1.799954
_281_,VPWR,li1,114.5400,43.5200,1.799955
_280_,VPWR,li1,148.1200,38.0800,1.799983
_279_,VPWR,li1,132.0200,38.0800,1.799989
_278_,VPWR,li1,128.1100,38.0800,1.799988
_277_,VPWR,li1,124.8900,38.0800,1.799988
_276_,VPWR,li1,123.7400,38.0800,1.799988
_275_,VPWR,li1,129.2600,38.0800,1.799989
_274_,VPWR,li1,123.2800,32.6400,1.799993
_273_,VPWR,li1,126.7300,32.6400,1.799994
_272_,VPWR,li1,135.0100,38.0800,1.799990
_271_,VPWR,li1,136.8500,38.0800,1.799990
_270_,VPWR,li1,130.4100,38.0800,1.799989
_269_,VPWR,li1,121.6700,38.0800,1.799987
_268_,VPWR,li1,115.4600,38.0800,1.799986
_267_,VPWR,li1,99.8200,27.2000,1.799992
_266_,VPWR,li1,112.2400,32.6400,1.799992
_265_,VPWR,li1,115.2300,32.6400,1.799992
_264_,VPWR,li1,101.4300,32.6400,1.799991
_263_,VPWR,li1,103.9600,32.6400,1.799991
_262_,VPWR,li1,115.6900,27.2000,1.799993
_261_,VPWR,li1,117.3000,32.6400,1.799992
_260_,VPWR,li1,119.8300,27.2000,1.799994
_259_,VPWR,li1,120.2900,32.6400,1.799992
_258_,VPWR,li1,124.4300,32.6400,1.799993
_257_,VPWR,li1,122.5900,32.6400,1.799993
_256_,VPWR,li1,114.7700,32.6400,1.799992
_255_,VPWR,li1,117.5300,32.6400,1.799992
_254_,VPWR,li1,86.2500,32.6400,1.799989
_253_,VPWR,li1,82.3400,27.2000,1.799988
_252_,VPWR,li1,85.7900,27.2000,1.799989
_251_,VPWR,li1,86.0200,38.0800,1.799976
_250_,VPWR,li1,86.9400,32.6400,1.799989
_249_,VPWR,li1,89.7000,32.6400,1.799990
_248_,VPWR,li1,88.3200,27.2000,1.799989
_247_,VPWR,li1,78.8900,27.2000,1.799987
_246_,VPWR,li1,85.7900,27.2000,1.799989
_245_,VPWR,li1,89.4700,32.6400,1.799990
_244_,VPWR,li1,82.1100,32.6400,1.799987
_243_,VPWR,li1,78.6600,32.6400,1.799987
_242_,VPWR,li1,63.0200,32.6400,1.799990
_241_,VPWR,li1,63.9400,27.2000,1.799990
_240_,VPWR,li1,60.9500,38.0800,1.799982
_239_,VPWR,li1,63.7100,38.0800,1.799978
_238_,VPWR,li1,63.9400,38.0800,1.799978
_237_,VPWR,li1,61.1800,38.0800,1.799982
_236_,VPWR,li1,57.7300,27.2000,1.799994
_235_,VPWR,li1,73.1400,38.0800,1.799967
_234_,VPWR,li1,57.7300,32.6400,1.799993
_233_,VPWR,li1,65.5500,32.6400,1.799989
_232_,VPWR,li1,60.2600,32.6400,1.799991
_231_,VPWR,li1,63.0200,32.6400,1.799990
_230_,VPWR,li1,60.9500,32.6400,1.799991
_229_,VPWR,li1,57.7300,48.9600,1.799981
_228_,VPWR,li1,122.1300,48.9600,1.799977
_227_,VPWR,li1,36.3400,32.6400,1.799993
_226_,VPWR,li1,53.1300,38.0800,1.799989
_225_,VPWR,li1,56.5800,32.6400,1.799993
_224_,VPWR,li1,53.1300,43.5200,1.799988
_223_,VPWR,li1,53.1300,32.6400,1.799992
_222_,VPWR,li1,50.8300,32.6400,1.799992
_221_,VPWR,li1,56.3500,38.0800,1.799988
_220_,VPWR,li1,54.0500,48.9600,1.799982
_219_,VPWR,li1,57.7300,43.5200,1.799988
_218_,VPWR,li1,56.5800,54.4000,1.799991
_217_,VPWR,li1,59.1100,54.4000,1.799992
_216_,VPWR,li1,43.7000,48.9600,1.799983
_215_,VPWR,li1,66.9300,48.9600,1.799977
_214_,VPWR,li1,66.0100,59.8400,1.799999
_213_,VPWR,li1,65.0900,54.4000,1.799987
_212_,VPWR,li1,103.7300,54.4000,1.799989
_211_,VPWR,li1,90.1600,48.9600,1.799981
_210_,VPWR,li1,105.1100,54.4000,1.799988
_209_,VPWR,li1,94.7600,54.4000,1.799988
_208_,VPWR,li1,102.3500,38.0800,1.799985
_207_,VPWR,li1,94.0700,38.0800,1.799984
_206_,VPWR,li1,96.3700,38.0800,1.799986
_205_,VPWR,li1,87.6300,43.5200,1.799966
_204_,VPWR,li1,80.2700,38.0800,1.799972
_203_,VPWR,li1,79.3500,43.5200,1.799971
_202_,VPWR,li1,69.6900,38.0800,1.799971
_201_,VPWR,li1,72.9100,43.5200,1.799976
_200_,VPWR,li1,72.9100,43.5200,1.799976
_199_,VPWR,li1,46.6900,38.0800,1.799991
_198_,VPWR,li1,49.9100,43.5200,1.799988
_197_,VPWR,li1,109.7100,48.9600,1.799970
_196_,VPWR,li1,91.7700,48.9600,1.799981
_195_,VPWR,li1,108.7900,43.5200,1.799957
_194_,VPWR,li1,86.7100,43.5200,1.799966
_193_,VPWR,li1,90.6200,43.5200,1.799963
_192_,VPWR,li1,88.0900,48.9600,1.799981
_191_,VPWR,li1,82.1100,48.9600,1.799980
_190_,VPWR,li1,95.2200,48.9600,1.799982
_189_,VPWR,li1,85.5600,48.9600,1.799980
_188_,VPWR,li1,79.1200,48.9600,1.799979
_187_,VPWR,li1,83.9500,43.5200,1.799967
_186_,VPWR,li1,84.6400,43.5200,1.799967
_185_,VPWR,li1,65.5500,43.5200,1.799981
_184_,VPWR,li1,64.4000,48.9600,1.799977
_183_,VPWR,li1,81.8800,43.5200,1.799970
_182_,VPWR,li1,62.7900,48.9600,1.799977
_181_,VPWR,li1,69.2300,48.9600,1.799978
_180_,VPWR,li1,45.7700,38.0800,1.799991
_179_,VPWR,li1,47.6100,43.5200,1.799988
_178_,VPWR,li1,71.9900,48.9600,1.799978
_177_,VPWR,li1,69.9200,48.9600,1.799978
_176_,VPWR,li1,77.0500,48.9600,1.799979
_175_,VPWR,li1,39.1000,48.9600,1.799985
_174_,VPWR,li1,40.7100,48.9600,1.799984
_173_,VPWR,li1,43.0100,54.4000,1.799994
_172_,VPWR,li1,48.7600,54.4000,1.799993
_171_,VPWR,li1,43.9300,48.9600,1.799983
_170_,VPWR,li1,82.5700,54.4000,1.799985
_169_,VPWR,li1,81.1900,48.9600,1.799980
_168_,VPWR,li1,77.5100,48.9600,1.799979
_167_,VPWR,li1,71.9900,48.9600,1.799978
_166_,VPWR,li1,78.2000,54.4000,1.799985
_165_,VPWR,li1,80.2700,54.4000,1.799985
_164_,VPWR,li1,87.1700,48.9600,1.799981
_163_,VPWR,li1,83.0300,48.9600,1.799980
_162_,VPWR,li1,84.8700,48.9600,1.799980
_161_,VPWR,li1,137.7700,32.6400,1.799997
_160_,VPWR,li1,69.6900,43.5200,1.799978
_159_,VPWR,li1,69.4600,43.5200,1.799978
_158_,VPWR,li1,79.3500,43.5200,1.799971
_157_,VPWR,li1,54.5100,43.5200,1.799988
_156_,VPWR,li1,92.2300,48.9600,1.799981
_155_,VPWR,li1,97.7500,48.9600,1.799978
